from_id,monograph_url,title,section_count,trust_level
ingredient:prasugrel,https://trungtamthuoc.com/hoat-chat/prasugrel,Prasugrel,15,secondary_duocthu_reference
ingredient:zuranolone,https://trungtamthuoc.com/hoat-chat/zuranolone,Zuranolone,15,secondary_duocthu_reference
ingredient:batrachotoxin,https://trungtamthuoc.com/hoat-chat/batrachotoxin,Batrachotoxin,12,secondary_duocthu_reference
ingredient:phytosphingosine,https://trungtamthuoc.com/hoat-chat/phytosphingosine,Phytosphingosine,13,secondary_duocthu_reference
ingredient:dimethylglycine_dmg,https://trungtamthuoc.com/hoat-chat/dimethylglycine,Dimethylglycine (DMG),11,secondary_duocthu_reference
ingredient:entacapone,https://trungtamthuoc.com/hoat-chat/entacapone,Entacapone,15,secondary_duocthu_reference
ingredient:pembrolizumab,https://trungtamthuoc.com/hoat-chat/pembrolizumab,Pembrolizumab,29,secondary_duocthu_reference
ingredient:atezolizumab,https://trungtamthuoc.com/hoat-chat/atezolizumab,Atezolizumab,15,secondary_duocthu_reference
ingredient:ruxolitinib,https://trungtamthuoc.com/hoat-chat/ruxolitinib,Ruxolitinib,27,secondary_duocthu_reference
ingredient:khang_nguyen_rsvpref,https://trungtamthuoc.com/hoat-chat/khang-nguyen-rsvpref,Kháng nguyên RSVpreF,13,secondary_duocthu_reference
ingredient:mianserin,https://trungtamthuoc.com/hoat-chat/mianserin,Mianserin,27,secondary_duocthu_reference
ingredient:canakinumab,https://trungtamthuoc.com/hoat-chat/canakinumab,Canakinumab,29,secondary_duocthu_reference
ingredient:natalizumab,https://trungtamthuoc.com/hoat-chat/natalizumab,Natalizumab,37,secondary_duocthu_reference
ingredient:phytonutrient_duong_chat_thuc_vat,https://trungtamthuoc.com/hoat-chat/phytonutrient-74,Phytonutrient - Dưỡng chất thực vật,18,secondary_duocthu_reference
ingredient:acid_tiaprofenic,https://trungtamthuoc.com/hoat-chat/acid-tiaprofenic,Acid Tiaprofenic,19,secondary_duocthu_reference
ingredient:methylphenidate,https://trungtamthuoc.com/hoat-chat/methylphenidate,Methylphenidate,18,secondary_duocthu_reference
ingredient:tafluprost,https://trungtamthuoc.com/hoat-chat/tafluprost,Tafluprost,17,secondary_duocthu_reference
ingredient:anidulafungin,https://trungtamthuoc.com/hoat-chat/anidulafungin,Anidulafungin,16,secondary_duocthu_reference
ingredient:amphetamine,https://trungtamthuoc.com/hoat-chat/amphetamine,Amphetamine,21,secondary_duocthu_reference
ingredient:vonoprazan,https://trungtamthuoc.com/hoat-chat/vonoprazan,Vonoprazan,19,secondary_duocthu_reference
ingredient:hydroxydecine,https://trungtamthuoc.com/hoat-chat/hydroxydecine,Hydroxydecine,9,secondary_duocthu_reference
ingredient:enoxolone_glycyrrhetinic_acid,https://trungtamthuoc.com/hoat-chat/enoxolone,Enoxolone (Glycyrrhetinic Acid),8,secondary_duocthu_reference
ingredient:bethanechol,https://trungtamthuoc.com/hoat-chat/bethanechol,Bethanechol,18,secondary_duocthu_reference
ingredient:nirsevimab_alip,https://trungtamthuoc.com/hoat-chat/nirsevimab-alip,Nirsevimab-alip,16,secondary_duocthu_reference
ingredient:2_4_dichlorobenzyl_alchohol,https://trungtamthuoc.com/hoat-chat/24-dichlorobenzyl-alchohol,"2,4 Dichlorobenzyl Alchohol",12,secondary_duocthu_reference
ingredient:benzydamine,https://trungtamthuoc.com/hoat-chat/benzydamine,Benzydamine,17,secondary_duocthu_reference
ingredient:ceftizoxim,https://trungtamthuoc.com/hoat-chat/ceftizoxim,Ceftizoxim,16,secondary_duocthu_reference
ingredient:cefmetazole,https://trungtamthuoc.com/hoat-chat/cefmetazol,Cefmetazole,17,secondary_duocthu_reference
ingredient:co_trimoxazol,https://trungtamthuoc.com/hoat-chat/co-trimoxazol,CO-TRIMOXAZOL,27,secondary_duocthu_reference
ingredient:huyet_thanh_khang_noc_ran,https://trungtamthuoc.com/hoat-chat/huyet-thanh-khang-noc-ran,Huyết thanh kháng nọc rắn,15,secondary_duocthu_reference
ingredient:hydroxyprogesterone,https://trungtamthuoc.com/hoat-chat/hydroxyprogesterone,Hydroxyprogesterone,16,secondary_duocthu_reference
ingredient:glipizid,https://trungtamthuoc.com/hoat-chat/glipizid,Glipizid,29,secondary_duocthu_reference
ingredient:globulin_mien_dich_chong_uon_van,https://trungtamthuoc.com/hoat-chat/globulin-mien-dich-chong-uon-van,Globulin - Miễn dịch chống uốn ván,15,secondary_duocthu_reference
ingredient:vac_xin_bach_hau_hap_phu,https://trungtamthuoc.com/hoat-chat/vac-xin-bach-hau-hap-phu,Vắc xin bạch hầu hấp phụ,12,secondary_duocthu_reference
ingredient:nhua_podophylum_podophylum_resin,https://trungtamthuoc.com/hoat-chat/nhua-podophylum-podophylum-resin,Nhựa Podophylum (Podophylum Resin),22,secondary_duocthu_reference
ingredient:tim_gentian_methylrosanilin_clorid,https://trungtamthuoc.com/hoat-chat/tim-gentian,Tím gentian (Methylrosanilin clorid),17,secondary_duocthu_reference
ingredient:levodopa_benserazid,https://trungtamthuoc.com/hoat-chat/levodopa-benserazid,Levodopa - Benserazid,23,secondary_duocthu_reference
ingredient:rocuronium_bromid,https://trungtamthuoc.com/hoat-chat/rocuronium-bromid,Rocuronium bromid,25,secondary_duocthu_reference
ingredient:dextran_70,https://trungtamthuoc.com/hoat-chat/dextran-70,Dextran 70,17,secondary_duocthu_reference
ingredient:piperacilin_tazobactam,https://trungtamthuoc.com/hoat-chat/piperacilin-tazobactam,Piperacilin - Tazobactam,32,secondary_duocthu_reference
ingredient:resmetirom,https://trungtamthuoc.com/hoat-chat/resmetirom,Resmetirom,18,secondary_duocthu_reference
ingredient:lopinavir_va_ritonavir,https://trungtamthuoc.com/hoat-chat/lopinavir-va-ritonavir,Lopinavir và Ritonavir,68,secondary_duocthu_reference
ingredient:magnesium_antacids,https://trungtamthuoc.com/hoat-chat/magnesium-antacids,Magnesium antacids,19,secondary_duocthu_reference
ingredient:thuoc_phien_opiat_opioid,https://trungtamthuoc.com/hoat-chat/thuoc-phien-opiat-opioid,Thuốc phiện - Opiat - Opioid,8,secondary_duocthu_reference
ingredient:thuoc_uong_bu_nuoc_va_ien_giai_ors,https://trungtamthuoc.com/hoat-chat/oral-rehydration-salts,Thuốc uống bù nước và điện giải (ORS),20,secondary_duocthu_reference
ingredient:ticarcillin_va_acid_clavulanic,https://trungtamthuoc.com/hoat-chat/ticarcilin-va-acid-clavulanic,Ticarcillin và acid clavulanic,21,secondary_duocthu_reference
ingredient:anethole,https://trungtamthuoc.com/hoat-chat/anethole,Anethole,12,secondary_duocthu_reference
ingredient:cm_glucan,https://trungtamthuoc.com/hoat-chat/cm-glucan,CM-Glucan,10,secondary_duocthu_reference
ingredient:lenvatinib,https://trungtamthuoc.com/hoat-chat/lenvatinib,Lenvatinib,14,secondary_duocthu_reference
ingredient:meperidine,https://trungtamthuoc.com/hoat-chat/meperidine,Meperidine,1,secondary_duocthu_reference
ingredient:silybin,https://trungtamthuoc.com/hoat-chat/silybin,Silybin,1,secondary_duocthu_reference
ingredient:lactobacillus_sporogenes,https://trungtamthuoc.com/hoat-chat/lactobacillus-sporogenes,Lactobacillus Sporogenes,1,secondary_duocthu_reference
ingredient:nicotinamide_mononucleotide_nmn,https://trungtamthuoc.com/hoat-chat/nicotinamide-mononucleotide-nmn,Nicotinamide mononucleotide (NMN),19,secondary_duocthu_reference
ingredient:lactobacillus_johnsonii,https://trungtamthuoc.com/hoat-chat/lactobacillus-johnsonii,Lactobacillus johnsonii,12,secondary_duocthu_reference
ingredient:omalizumab,https://trungtamthuoc.com/hoat-chat/omalizumab,Omalizumab,13,secondary_duocthu_reference
ingredient:has_ii,https://trungtamthuoc.com/hoat-chat/has-ii,Has II,1,secondary_duocthu_reference
ingredient:bot_to_tam_thuy_phan_silk_hydrolized,https://trungtamthuoc.com/hoat-chat/bot-to-tam-thuy-phan-silk-hydrolized,Bột tơ tằm thủy phân (Silk hydrolized),9,secondary_duocthu_reference
ingredient:dihydromyricetin,https://trungtamthuoc.com/hoat-chat/dihydromyricetin,Dihydromyricetin,9,secondary_duocthu_reference
ingredient:proteoglycans,https://trungtamthuoc.com/hoat-chat/proteoglycans,Proteoglycans,11,secondary_duocthu_reference
ingredient:dulaglutide,https://trungtamthuoc.com/hoat-chat/dulaglutide,Dulaglutide,14,secondary_duocthu_reference
ingredient:ec_12_enterococcus_faecalis,https://trungtamthuoc.com/hoat-chat/enterococcus-faecalis,EC-12 (Enterococcus Faecalis),10,secondary_duocthu_reference
ingredient:dpa_docosapentaenoic_acid,https://trungtamthuoc.com/hoat-chat/dpa,DPA (Docosapentaenoic acid),9,secondary_duocthu_reference
ingredient:cucumis_melo_melon,https://trungtamthuoc.com/hoat-chat/cucumis-melo-melon,Cucumis Melo (melon),1,secondary_duocthu_reference
ingredient:diindolymethane,https://trungtamthuoc.com/hoat-chat/diindolymethane,Diindolymethane,1,secondary_duocthu_reference
ingredient:diindolylmethane,https://trungtamthuoc.com/hoat-chat/diindolylmethane,Diindolylmethane,10,secondary_duocthu_reference
ingredient:lactobacillus_crispatus,https://trungtamthuoc.com/hoat-chat/lactobacillus-crispatus,Lactobacillus Crispatus,10,secondary_duocthu_reference
ingredient:enzalutamide,https://trungtamthuoc.com/hoat-chat/enzalutamide,Enzalutamide,13,secondary_duocthu_reference
ingredient:euglena,https://trungtamthuoc.com/hoat-chat/euglena,Euglena,1,secondary_duocthu_reference
ingredient:acid_fulvic,https://trungtamthuoc.com/hoat-chat/acid-fulvic,Acid fulvic,12,secondary_duocthu_reference
ingredient:phytosterol,https://trungtamthuoc.com/hoat-chat/phytosterol,Phytosterol,1,secondary_duocthu_reference
ingredient:octacosanol,https://trungtamthuoc.com/hoat-chat/octacosanol,Octacosanol,12,secondary_duocthu_reference
ingredient:5_amino_levulinic_acid_5_ala,https://trungtamthuoc.com/hoat-chat/5-amino-levulinic-acid,5-Amino Levulinic Acid (5-ALA),7,secondary_duocthu_reference
ingredient:atosiban,https://trungtamthuoc.com/hoat-chat/atosiban,Atosiban,14,secondary_duocthu_reference
ingredient:caspofungin,https://trungtamthuoc.com/hoat-chat/caspofungin,Caspofungin,17,secondary_duocthu_reference
ingredient:levobupivacaine,https://trungtamthuoc.com/hoat-chat/levobupivacaine,Levobupivacaine,16,secondary_duocthu_reference
ingredient:ceftezole,https://trungtamthuoc.com/hoat-chat/ceftezole,Ceftezole,16,secondary_duocthu_reference
ingredient:edaravone,https://trungtamthuoc.com/hoat-chat/edaravone,Edaravone,19,secondary_duocthu_reference
ingredient:edoxaban,https://trungtamthuoc.com/hoat-chat/edoxaban,Edoxaban,15,secondary_duocthu_reference
ingredient:docosanol_behenyl_alcohol,https://trungtamthuoc.com/hoat-chat/docosanol,Docosanol (Behenyl Alcohol),12,secondary_duocthu_reference
ingredient:iopromide,https://trungtamthuoc.com/hoat-chat/iopromide,Iopromide,11,secondary_duocthu_reference
ingredient:durvalumab,https://trungtamthuoc.com/hoat-chat/durvalumab,Durvalumab,14,secondary_duocthu_reference
ingredient:phenazopyridine,https://trungtamthuoc.com/hoat-chat/phenazopyridine,Phenazopyridine,12,secondary_duocthu_reference
ingredient:fluocinonide,https://trungtamthuoc.com/hoat-chat/fluocinonide,Fluocinonide,12,secondary_duocthu_reference
ingredient:lactobionic_acid,https://trungtamthuoc.com/hoat-chat/lactobionic-acid,Lactobionic Acid,12,secondary_duocthu_reference
ingredient:semaglutide,https://trungtamthuoc.com/hoat-chat/semaglutide,Semaglutide,14,secondary_duocthu_reference
ingredient:hydrogenated_polydecene,https://trungtamthuoc.com/hoat-chat/hydrogenated-polydecene,Hydrogenated Polydecene,7,secondary_duocthu_reference
ingredient:erythrulose,https://trungtamthuoc.com/hoat-chat/erythrulose,Erythrulose,8,secondary_duocthu_reference
ingredient:dihydroxyacetone,https://trungtamthuoc.com/hoat-chat/dihydroxyacetone,Dihydroxyacetone,7,secondary_duocthu_reference
ingredient:acid_acetic,https://trungtamthuoc.com/hoat-chat/acid-acetic,Acid acetic,12,secondary_duocthu_reference
ingredient:lenalidomide,https://trungtamthuoc.com/hoat-chat/lenalidomide,Lenalidomide,13,secondary_duocthu_reference
ingredient:acnacidol,https://trungtamthuoc.com/hoat-chat/acnacidol,Acnacidol,9,secondary_duocthu_reference
ingredient:milnacipran,https://trungtamthuoc.com/hoat-chat/milnacipran,Milnacipran,11,secondary_duocthu_reference
ingredient:vitamin_f,https://trungtamthuoc.com/hoat-chat/vitamin-f,Vitamin F,15,secondary_duocthu_reference
ingredient:trazodone,https://trungtamthuoc.com/hoat-chat/trazodone,Trazodone,13,secondary_duocthu_reference
ingredient:synthetic_wnt_inhibitor,https://trungtamthuoc.com/hoat-chat/synthetic-wnt-inhibitor,Synthetic WNT inhibitor,1,secondary_duocthu_reference
ingredient:diacetyl_boldine,https://trungtamthuoc.com/hoat-chat/diacetyl-boldin,Diacetyl Boldine,12,secondary_duocthu_reference
ingredient:pidobenzone,https://trungtamthuoc.com/hoat-chat/pidobenzone,pidobenzone,1,secondary_duocthu_reference
ingredient:skinasensyl,https://trungtamthuoc.com/hoat-chat/skinasensyl,SKINASENSYL,1,secondary_duocthu_reference
ingredient:soft_focus_powder,https://trungtamthuoc.com/hoat-chat/soft-focus-powder,SOFT FOCUS POWDER,1,secondary_duocthu_reference
ingredient:anti_ageing_complex,https://trungtamthuoc.com/hoat-chat/anti-ageing-complex,ANTI-AGEING COMPLEX,1,secondary_duocthu_reference
ingredient:hydrofiltratmenyanthes_g,https://trungtamthuoc.com/hoat-chat/hydrofiltratmenyanthes-g,HYDROFILTRATMENYANTHES G,1,secondary_duocthu_reference
ingredient:saniskin,https://trungtamthuoc.com/hoat-chat/saniskin,Saniskin,1,secondary_duocthu_reference
ingredient:ponatinib,https://trungtamthuoc.com/hoat-chat/ponatinib,Ponatinib,14,secondary_duocthu_reference
ingredient:alectinib,https://trungtamthuoc.com/hoat-chat/alectinib,Alectinib,22,secondary_duocthu_reference
ingredient:ceritinib,https://trungtamthuoc.com/hoat-chat/ceritinib,Ceritinib,20,secondary_duocthu_reference
ingredient:crizotinib,https://trungtamthuoc.com/hoat-chat/crizotinib,Crizotinib,24,secondary_duocthu_reference
ingredient:somatropin,https://trungtamthuoc.com/hoat-chat/somatropin,Somatropin,26,secondary_duocthu_reference
ingredient:lauromacrogol_400,https://trungtamthuoc.com/hoat-chat/lauromacrogol,Lauromacrogol 400,19,secondary_duocthu_reference
ingredient:mirabegron,https://trungtamthuoc.com/hoat-chat/mirabegron,Mirabegron,23,secondary_duocthu_reference
ingredient:sunitinib,https://trungtamthuoc.com/hoat-chat/sunitinib,Sunitinib,25,secondary_duocthu_reference
ingredient:fluorescein_sodium,https://trungtamthuoc.com/hoat-chat/fluorescein-sodium,Fluorescein Sodium,18,secondary_duocthu_reference
ingredient:cariprazin,https://trungtamthuoc.com/hoat-chat/cariprazin,Cariprazin,14,secondary_duocthu_reference
ingredient:cinacalcet,https://trungtamthuoc.com/hoat-chat/cinacalcet,Cinacalcet,22,secondary_duocthu_reference
ingredient:cabozantinib,https://trungtamthuoc.com/hoat-chat/cabozantinib,Cabozantinib,15,secondary_duocthu_reference
ingredient:torasemide,https://trungtamthuoc.com/hoat-chat/torasemide,Torasemide,16,secondary_duocthu_reference
ingredient:dabrafenib,https://trungtamthuoc.com/hoat-chat/dabrafenib,Dabrafenib,14,secondary_duocthu_reference
ingredient:brigatinib,https://trungtamthuoc.com/hoat-chat/brigatinib,Brigatinib,19,secondary_duocthu_reference
ingredient:capmatinib,https://trungtamthuoc.com/hoat-chat/capmatinib,Capmatinib,14,secondary_duocthu_reference
ingredient:alpelisib,https://trungtamthuoc.com/hoat-chat/alpelisib,Alpelisib,14,secondary_duocthu_reference
ingredient:sotorasib,https://trungtamthuoc.com/hoat-chat/sotorasib,Sotorasib,14,secondary_duocthu_reference
ingredient:nelarabine,https://trungtamthuoc.com/hoat-chat/nelarabine,Nelarabine,20,secondary_duocthu_reference
ingredient:mobocertinib,https://trungtamthuoc.com/hoat-chat/moboceritinib,Mobocertinib,13,secondary_duocthu_reference
ingredient:olaparib,https://trungtamthuoc.com/hoat-chat/olaparib,Olaparib,15,secondary_duocthu_reference
ingredient:asciminib,https://trungtamthuoc.com/hoat-chat/asciminib-hydrochloride,Asciminib,25,secondary_duocthu_reference
ingredient:gimeracil,https://trungtamthuoc.com/hoat-chat/gimeracil,Gimeracil,19,secondary_duocthu_reference
ingredient:oteracil,https://trungtamthuoc.com/hoat-chat/oteracil,Oteracil,19,secondary_duocthu_reference
ingredient:tepotinib,https://trungtamthuoc.com/hoat-chat/tepotinib,Tepotinib,22,secondary_duocthu_reference
ingredient:adagrasib,https://trungtamthuoc.com/hoat-chat/adagrasib,Adagrasib,15,secondary_duocthu_reference
ingredient:axitinib,https://trungtamthuoc.com/hoat-chat/axitinib,Axitinib,24,secondary_duocthu_reference
ingredient:afatinib,https://trungtamthuoc.com/hoat-chat/afatinib,Afatinib,16,secondary_duocthu_reference
ingredient:cemiplimab,https://trungtamthuoc.com/hoat-chat/cemiplimab,Cemiplimab,23,secondary_duocthu_reference
ingredient:anagrelide,https://trungtamthuoc.com/hoat-chat/anagrelide,Anagrelide,23,secondary_duocthu_reference
ingredient:bi_dobacterium_infantis,https://trungtamthuoc.com/hoat-chat/bidobacterium-infantis,Bi­dobacterium infantis,1,secondary_duocthu_reference
ingredient:acalabrutinib,https://trungtamthuoc.com/hoat-chat/acalabrutinib,Acalabrutinib,14,secondary_duocthu_reference
ingredient:lauryl_glucoside,https://trungtamthuoc.com/hoat-chat/lauryl-glucoside,Lauryl Glucoside,1,secondary_duocthu_reference
ingredient:coco_glucoside,https://trungtamthuoc.com/hoat-chat/coco-glucoside,Coco-Glucoside,13,secondary_duocthu_reference
ingredient:zinc_coceth_sulfate,https://trungtamthuoc.com/hoat-chat/zinc-coceth-sulfate,Zinc Coceth Sulfate,1,secondary_duocthu_reference
ingredient:nano_vang,https://trungtamthuoc.com/hoat-chat/nano-vang,Nano vàng,1,secondary_duocthu_reference
ingredient:selinexor,https://trungtamthuoc.com/hoat-chat/selinexor,Selinexor,14,secondary_duocthu_reference
ingredient:lactobacillusnosus,https://trungtamthuoc.com/hoat-chat/lactobacillusnosus,Lactobacillusnosus,1,secondary_duocthu_reference
ingredient:apalutamide,https://trungtamthuoc.com/hoat-chat/apalutamide,Apalutamide,15,secondary_duocthu_reference
ingredient:khang_nguyen_dengue,https://trungtamthuoc.com/hoat-chat/khang-nguyen-dengue,Kháng nguyên Dengue,1,secondary_duocthu_reference
ingredient:binimetinib,https://trungtamthuoc.com/hoat-chat/binimetinib,Binimetinib,15,secondary_duocthu_reference
ingredient:bifidobacterium_breve_m_16v,https://trungtamthuoc.com/hoat-chat/bifidobacterium-breve-m16v,Bifidobacterium breve M-16V,16,secondary_duocthu_reference
ingredient:bifidobacterium_infantis_m63,https://trungtamthuoc.com/hoat-chat/bifidobacterium-infantis-m63,Bifidobacterium infantis M63,17,secondary_duocthu_reference
ingredient:rucaparib,https://trungtamthuoc.com/hoat-chat/rucaparib,Rucaparib,15,secondary_duocthu_reference
ingredient:bendamustine_hydrochloride,https://trungtamthuoc.com/hoat-chat/bendamustine-hydrochloride,Bendamustine Hydrochloride,20,secondary_duocthu_reference
ingredient:avapritinib,https://trungtamthuoc.com/hoat-chat/avapritinib,Avapritinib,25,secondary_duocthu_reference
ingredient:totarol,https://trungtamthuoc.com/hoat-chat/totarol,Totarol,17,secondary_duocthu_reference
ingredient:belantamab_mafodotin,https://trungtamthuoc.com/hoat-chat/belantamab-mafodotin,Belantamab mafodotin,18,secondary_duocthu_reference
ingredient:lisocabtagene_maraleucel,https://trungtamthuoc.com/hoat-chat/lisocabtagene-maraleucel,Lisocabtagene Maraleucel,16,secondary_duocthu_reference
ingredient:bosutinib,https://trungtamthuoc.com/hoat-chat/bosutinib,Bosutinib,26,secondary_duocthu_reference
ingredient:lorlatinib,https://trungtamthuoc.com/hoat-chat/lorlatinib,Lorlatinib,22,secondary_duocthu_reference
ingredient:vandetanib,https://trungtamthuoc.com/hoat-chat/vandetanib,Vandetanib,23,secondary_duocthu_reference
ingredient:venetoclax,https://trungtamthuoc.com/hoat-chat/venetoclax,Venetoclax,25,secondary_duocthu_reference
ingredient:encorafenib,https://trungtamthuoc.com/hoat-chat/encorafenib,Encorafenib,28,secondary_duocthu_reference
ingredient:carfilzomib,https://trungtamthuoc.com/hoat-chat/carfilzomib,Carfilzomib,23,secondary_duocthu_reference
ingredient:gilteritinib,https://trungtamthuoc.com/hoat-chat/gilteritinib,Gilteritinib,14,secondary_duocthu_reference
ingredient:dasatinib,https://trungtamthuoc.com/hoat-chat/dasatinib,Dasatinib,24,secondary_duocthu_reference
ingredient:dacomitinib,https://trungtamthuoc.com/hoat-chat/dacomitinib,Dacomitinib,20,secondary_duocthu_reference
ingredient:daratumumab,https://trungtamthuoc.com/hoat-chat/daratumumab,Daratumumab,23,secondary_duocthu_reference
ingredient:nimotuzumab,https://trungtamthuoc.com/hoat-chat/nimotuzumab,Nimotuzumab,21,secondary_duocthu_reference
ingredient:mirvetuximab_soravtansine,https://trungtamthuoc.com/hoat-chat/mirvetuximab-soravtansine,Mirvetuximab soravtansine,19,secondary_duocthu_reference
ingredient:enasidenib,https://trungtamthuoc.com/hoat-chat/enasidenib,Enasidenib,16,secondary_duocthu_reference
ingredient:glasdegib,https://trungtamthuoc.com/hoat-chat/glasdegib,Glasdegib,21,secondary_duocthu_reference
ingredient:epcoritamab,https://trungtamthuoc.com/hoat-chat/epcoritamab,Epcoritamab,22,secondary_duocthu_reference
ingredient:mitotane,https://trungtamthuoc.com/hoat-chat/mitotane,Mitotane,17,secondary_duocthu_reference
ingredient:fruquintinib,https://trungtamthuoc.com/hoat-chat/fruquintinib,Fruquintinib,20,secondary_duocthu_reference
ingredient:repotrectinib,https://trungtamthuoc.com/hoat-chat/repotrectinib,Repotrectinib,21,secondary_duocthu_reference
ingredient:elotuzumab,https://trungtamthuoc.com/hoat-chat/elotuzumab,Elotuzumab,15,secondary_duocthu_reference
ingredient:cobimetinib,https://trungtamthuoc.com/hoat-chat/cobimetinib,Cobimetinib,15,secondary_duocthu_reference
ingredient:vismodegib,https://trungtamthuoc.com/hoat-chat/vismodegib,Vismodegib,16,secondary_duocthu_reference
ingredient:erdafitinib,https://trungtamthuoc.com/hoat-chat/erdafitinib,Erdafitinib,16,secondary_duocthu_reference
ingredient:pralsetinib,https://trungtamthuoc.com/hoat-chat/pralsetinib,Pralsetinib,16,secondary_duocthu_reference
ingredient:degarelix,https://trungtamthuoc.com/hoat-chat/degarelix,Degarelix,16,secondary_duocthu_reference
ingredient:glofitamab,https://trungtamthuoc.com/hoat-chat/glofitamab,Glofitamab,16,secondary_duocthu_reference
ingredient:ibrutinib,https://trungtamthuoc.com/hoat-chat/ibrutinib,Ibrutinib,16,secondary_duocthu_reference
ingredient:pazopanib,https://trungtamthuoc.com/hoat-chat/pazopanib,Pazopanib,16,secondary_duocthu_reference
ingredient:nogapendekin_alfa_inbakicept,https://trungtamthuoc.com/hoat-chat/nogapendekin-alfa-inbakicept,Nogapendekin alfa inbakicept,19,secondary_duocthu_reference
ingredient:obinutuzumab,https://trungtamthuoc.com/hoat-chat/obinutuzumab,Obinutuzumab,16,secondary_duocthu_reference
ingredient:neratinib,https://trungtamthuoc.com/hoat-chat/neratinib,Neratinib,16,secondary_duocthu_reference
ingredient:dostarlimab,https://trungtamthuoc.com/hoat-chat/dostarlimab,Dostarlimab,15,secondary_duocthu_reference
ingredient:tebentafusp,https://trungtamthuoc.com/hoat-chat/tebentafusp,Tebentafusp,15,secondary_duocthu_reference
ingredient:lapatinib,https://trungtamthuoc.com/hoat-chat/lapatinib,Lapatinib,16,secondary_duocthu_reference
ingredient:emicizumab,https://trungtamthuoc.com/hoat-chat/emicizumab,Emicizumab,15,secondary_duocthu_reference
ingredient:blinatumomab,https://trungtamthuoc.com/hoat-chat/blinatumomab,Blinatumomab,15,secondary_duocthu_reference
ingredient:cabazitaxel,https://trungtamthuoc.com/hoat-chat/cabazitaxel,Cabazitaxel,16,secondary_duocthu_reference
ingredient:tremelimumab_ticilimumab,https://trungtamthuoc.com/hoat-chat/tremelimumab-ticilimumab,Tremelimumab (Ticilimumab),22,secondary_duocthu_reference
ingredient:l_asparaginase,https://trungtamthuoc.com/hoat-chat/l-asparaginase,L-Asparaginase,20,secondary_duocthu_reference
ingredient:palbociclib,https://trungtamthuoc.com/hoat-chat/palbociclib,Palbociclib,16,secondary_duocthu_reference
ingredient:tipiracil,https://trungtamthuoc.com/hoat-chat/tipiracil,Tipiracil,16,secondary_duocthu_reference
ingredient:topotecan,https://trungtamthuoc.com/hoat-chat/topotecan,Topotecan,16,secondary_duocthu_reference
ingredient:toripalimab,https://trungtamthuoc.com/hoat-chat/toripalimab,Toripalimab,19,secondary_duocthu_reference
ingredient:panobinostat,https://trungtamthuoc.com/hoat-chat/panobinostat,Panobinostat,16,secondary_duocthu_reference
ingredient:selpercatinib,https://trungtamthuoc.com/hoat-chat/selpercatinib,Selpercatinib,15,secondary_duocthu_reference
ingredient:larotrectinib,https://trungtamthuoc.com/hoat-chat/larotrectinib,Larotrectinib,15,secondary_duocthu_reference
ingredient:ivosidenib,https://trungtamthuoc.com/hoat-chat/ivosidenib,Ivosidenib,16,secondary_duocthu_reference
ingredient:l_asparagine,https://trungtamthuoc.com/hoat-chat/l-asparagine,L- Asparagine,1,secondary_duocthu_reference
ingredient:ribociclib,https://trungtamthuoc.com/hoat-chat/ribociclib,Ribociclib,16,secondary_duocthu_reference
ingredient:mosunetuzumab,https://trungtamthuoc.com/hoat-chat/mosunetuzumab,Mosunetuzumab,15,secondary_duocthu_reference
ingredient:futibatinib,https://trungtamthuoc.com/hoat-chat/futibatinib,Futibatinib,15,secondary_duocthu_reference
ingredient:trametinib,https://trungtamthuoc.com/hoat-chat/trametinib,Trametinib,15,secondary_duocthu_reference
ingredient:tagraxofusp_erzs,https://trungtamthuoc.com/hoat-chat/tagraxofusp-erzs,Tagraxofusp-erzs,20,secondary_duocthu_reference
ingredient:lutetium_lu_177_dotatate,https://trungtamthuoc.com/hoat-chat/lutetium,Lutetium Lu 177 dotatate,18,secondary_duocthu_reference
ingredient:enfortumab_vedotin,https://trungtamthuoc.com/hoat-chat/enfortumab-vedotin,Enfortumab Vedotin,19,secondary_duocthu_reference
ingredient:omidubicel,https://trungtamthuoc.com/hoat-chat/omidubicel,Omidubicel,15,secondary_duocthu_reference
ingredient:mycobacterium_bovis,https://trungtamthuoc.com/hoat-chat/mycobacterium-bovis,Mycobacterium bovis,15,secondary_duocthu_reference
ingredient:khang_the_gemtuzumab_ozogamicin,https://trungtamthuoc.com/hoat-chat/gemtuzumab-ozogamicin,Kháng thể Gemtuzumab ozogamicin,15,secondary_duocthu_reference
ingredient:relatlimad,https://trungtamthuoc.com/hoat-chat/relatlimad,Relatlimad,18,secondary_duocthu_reference
ingredient:nivolumab,https://trungtamthuoc.com/hoat-chat/nivolumab,Nivolumab,15,secondary_duocthu_reference
ingredient:darolutamide,https://trungtamthuoc.com/hoat-chat/darolutamide,Darolutamide,15,secondary_duocthu_reference
ingredient:pertuzumab,https://trungtamthuoc.com/hoat-chat/pertuzumab,Pertuzumab,15,secondary_duocthu_reference
ingredient:polatuzumab,https://trungtamthuoc.com/hoat-chat/polatuzumab,Polatuzumab,15,secondary_duocthu_reference
ingredient:abemaciclib,https://trungtamthuoc.com/hoat-chat/abemaciclib,Abemaciclib,15,secondary_duocthu_reference
ingredient:pomalidomide,https://trungtamthuoc.com/hoat-chat/pomalidomide,Pomalidomide,15,secondary_duocthu_reference
