ingredient_id,name,normalized_name,source,source_url
ingredient:cefalexin_monohydrat_tuong_ung_cephalexin,Cefalexin monohydrat tương ứng Cephalexin,cefalexin_monohydrat_tuong_ung_cephalexin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chymotrypsin_21_microkatal,Chymotrypsin 21 microkatal,chymotrypsin_21_microkatal,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:nghe_tuoi,Nghệ tươi,nghe_tuoi,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:long_o_trung,lòng đỏ trứng,long_o_trung,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:spiramycin_base_750000ui,Spiramycin base 750000UI,spiramycin_base_750000ui,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:calcium_bromid_1,Calcium bromid 1,calcium_bromid_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cloral_hydrat_0,Cloral hydrat 0,cloral_hydrat_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:orlistat_pellets_40_tuong_uong_orlistat,Orlistat Pellets 40% tương đương Orlistat,orlistat_pellets_40_tuong_uong_orlistat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ia_long_7_1_71,Cao Địa long 7/1 71,cao_ia_long_7_1_71,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_sinh_khuong_6_1,Cao Sinh khương 6/1,cao_sinh_khuong_6_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ia_long,Cao địa long,cao_ia_long,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:heptaminol_hydrochlorid,Heptaminol hydrochlorid,heptaminol_hydrochlorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:pioglitazon_hcl_tuong_uong_pioglitazon,Pioglitazon HCl tương đương Pioglitazon,pioglitazon_hcl_tuong_uong_pioglitazon,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:diluted_isosorbid_mononitrat_60_tuong_ung_isosorbide_mononitrat,Diluted isosorbid mononitrat 60% tương ứng Isosorbide mononitrat,diluted_isosorbid_mononitrat_60_tuong_ung_isosorbide_mononitrat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:diluted_isosorbid_mononitrat_60_tuong_ung_isosorbide_mononitrate,Diluted isosorbid mononitrat 60% tương ứng Isosorbide mononitrate,diluted_isosorbid_mononitrat_60_tuong_ung_isosorbide_mononitrate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:natri_cefotaxim,Natri cefotaxim,natri_cefotaxim,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bot_ong_trung_ha_thao,Bột đông trùng hạ thảo,bot_ong_trung_ha_thao,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_hong_sam_trieu_tien,Cao hồng sâm triều tiên,cao_hong_sam_trieu_tien,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:pantoprazol_natri_sesquihydrat_tuong_ung_pantoprazol,Pantoprazol natri sesquihydrat tương ứng Pantoprazol,pantoprazol_natri_sesquihydrat_tuong_ung_pantoprazol,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:domperidone_maleat,Domperidone maleat,domperidone_maleat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:domperidone_maleate_tuong_uong_2,Domperidone maleate tương đường 2,domperidone_maleate_tuong_uong_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:domperidon_maleat_12,Domperidon maleat 12,domperidon_maleat_12,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bot_hat_malva,Bột hạt Malva,bot_hat_malva,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:camphor_monobromid,Camphor monobromid,camphor_monobromid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:loratadin_5mgn,Loratadin 5mgn,loratadin_5mgn,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:acid_glycerophossphoric,Acid glycerophossphoric,acid_glycerophossphoric,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_cardus_marianus_tuong_uong_silymarin,Cao cardus marianus tương đương Silymarin,cao_cardus_marianus_tuong_uong_silymarin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:goi_hon_dich_chua_magnesi_hydroxyd,Gói hỗn dịch chứa: Magnesi hydroxyd,goi_hon_dich_chua_magnesi_hydroxyd,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:toi,Tỏi,toi,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tra_xanh,Trà xanh,tra_xanh,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bot_toi_chua_allicin,Bột tỏi chứa allicin,bot_toi_chua_allicin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_toi_5_1,Cao tỏi 5/1,cao_toi_5_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_nghe_4_1,Cao nghệ 4/1,cao_nghe_4_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:flunarizin_dihydrochlorid_tuong_ung_flunarizin,Flunarizin dihydrochlorid tương ứng Flunarizin,flunarizin_dihydrochlorid_tuong_ung_flunarizin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sultamicillin_tosilat_tuong_ung_sultamicillin,Sultamicillin tosilat tương ứng Sultamicillin,sultamicillin_tosilat_tuong_ung_sultamicillin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:guaiacolat_glyceryl,Guaiacolat glyceryl,guaiacolat_glyceryl,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_toan_phan,Cao khô toàn phần,cao_kho_toan_phan,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:nguu_tat_114,Ngưu tất 114,nguu_tat_114,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:o_trong_che,đỗ trọng chế,o_trong_che,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bach_phuc_linh_che,bạch phục linh chế,bach_phuc_linh_che,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dibencozid_0,Dibencozid 0,dibencozid_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:menkho_chua_selenium_tuong_ung_selenium,Menkhô chứa Selenium tương ứng Selenium,menkho_chua_selenium_tuong_ung_selenium,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:citicoline_duoi_dang_natri_citicolin,Citicoline dưới dạng Natri citicolin,citicoline_duoi_dang_natri_citicolin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:omeprazol_pellet_8,Omeprazol pellet 8,omeprazol_pellet_8,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:5_tuong_uong_omeprazol,5% tương đương Omeprazol,5_tuong_uong_omeprazol,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tolazolin_hydrochlorid,Tolazolin Hydrochlorid /,tolazolin_hydrochlorid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bromhexine_hydrochloride_0,Bromhexine hydrochloride 0,bromhexine_hydrochloride_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ac_co_sua_la_to,Cao đặc cỏ sữa lá to,cao_ac_co_sua_la_to,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ac_hoang_ang,cao đặc hoàng đằng,cao_ac_hoang_ang,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ac_mang_cut,cao đặc măng cụt,cao_ac_mang_cut,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:oxybutynin_hcl,Oxybutynin HCl,oxybutynin_hcl,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:diphenhydramin_hydroclorid_ml,Diphenhydramin hydroclorid /ml,diphenhydramin_hydroclorid_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tac_ke_2_con,Tắc kè 2 con,tac_ke_2_con,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cephalexin_hydrat,Cephalexin hydrat,cephalexin_hydrat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:amlodipin_besilat_6,Amlodipin besilat 6,amlodipin_besilat_6,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:anhydric_phtalic,Anhydric phtalic,anhydric_phtalic,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_diep_ha_chau_0,Cao khô diệp hạ châu 0,cao_kho_diep_ha_chau_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:la_kho_diep_ha_chau_0,lá khô diệp hạ châu 0,la_kho_diep_ha_chau_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_diep_ha_chau_tuong_uong_diep_ha_chau,Cao khô diệp hạ châu tương đương Diệp hạ châu,cao_kho_diep_ha_chau_tuong_uong_diep_ha_chau,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_la_diep_ha_chau,Cao khô lá Diệp hạ châu,cao_kho_la_diep_ha_chau,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bot_min_duoc_lieu_diep_ha_chau,Bột mịn dược liệu Diệp hạ châu,bot_min_duoc_lieu_diep_ha_chau,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_mem_diep_ha_chau,Cao mềm diệp hạ châu,cao_mem_diep_ha_chau,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_diep_ha_chau_tuong_ung_diep_ha_chau,Cao khô diệp hạ châu tương ứng Diệp hạ châu,cao_kho_diep_ha_chau_tuong_ung_diep_ha_chau,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ac_diep_ha_chau_10_1_0,Cao đặc diệp hạ châu 10:1 0,cao_ac_diep_ha_chau_10_1_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bot_didicera,Bột Didicera,bot_didicera,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:didanosin,Didanosin,didanosin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:betamethason_tuong_ung_6,Betamethason tương ứng 6,betamethason_tuong_ung_6,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mannitol_17,Mannitol 17,mannitol_17,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:glucose_monohydrat_23,Glucose Monohydrat 23,glucose_monohydrat_23,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:glucose_monohydrat_5,Glucose Monohydrat 5,glucose_monohydrat_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dung_dich_truyen_tinh_mach,/ dung dịch truyền tĩnh mạch,dung_dich_truyen_tinh_mach,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:45_gam,45 gam,45_gam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:acid_salicylic_cho_thuoc_mo,acid salicylic cho thuốc mỡ,acid_salicylic_cho_thuoc_mo,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vitamn_b3,Vitamn B3,vitamn_b3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:diacerein_vien,Diacerein / viên,diacerein_vien,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:glucose_monohydrat_tuong_uong_glucose_khan,Glucose monohydrat tương đương glucose khan,glucose_monohydrat_tuong_uong_glucose_khan,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dextrose_monohydrate_tuong_uong_dextrose_khan_20,Dextrose monohydrate tương đương dextrose khan 20%,dextrose_monohydrate_tuong_uong_dextrose_khan_20,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dextromethorphan_hbr_vien,Dextromethorphan HBr / viên,dextromethorphan_hbr_vien,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dexamethason_acetate_0,Dexamethason acetate 0,dexamethason_acetate_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dexamethason_natri_phosphat_ml,Dexamethason natri phosphat /ml,dexamethason_natri_phosphat_ml,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dexamethason_natri_phosphat_4,Dexamethason natri phosphat 4,dexamethason_natri_phosphat_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dexamethason_acetat_tuong_ung_dexamethason_base_0,Dexamethason acetat tương ứng Dexamethason base 0,dexamethason_acetat_tuong_ung_dexamethason_base_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dexamethason_acetat_tuong_uong_voi_0,Dexamethason acetat tương đương với 0,dexamethason_acetat_tuong_uong_voi_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dexethamason_acetat,Dexethamason acetat,dexethamason_acetat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dexamethason_natri_phosphat_tuong_ung_dexamethason_phosphat,Dexamethason natri phosphat tương ứng Dexamethason phosphat,dexamethason_natri_phosphat_tuong_ung_dexamethason_phosphat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:clopheniramine_maleate,Clopheniramine maleate,clopheniramine_maleate,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dexamethason_natri_phosphate_2,Dexamethason natri phosphate 2,dexamethason_natri_phosphate_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mephenesine,Mephenesine,mephenesine,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:gentamycin_sulfat_0,Gentamycin sulfat 0,gentamycin_sulfat_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:la_actiso_tho_phuc_linh,Lá Actiso. Thổ phục linh,la_actiso_tho_phuc_linh,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:hat_thao_quyet_minh,hạt Thảo quyết minh,hat_thao_quyet_minh,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:td_inh_huong,TD. Đinh hương,td_inh_huong,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:td_gung,TD. Gừng,td_gung,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:sao_en,Sao đen,sao_en,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tao_giac,Tạo giác,tao_giac,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:thong_bach,Thông bạch,thong_bach,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:natri_borat_20,Natri borat 20%,natri_borat_20,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_mem_duoc_lieu_0,Cao mềm dược liệu 0,cao_mem_duoc_lieu_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_valerian_0,Cao Valerian 0,cao_valerian_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ac_xuong,cao đặc xương,cao_ac_xuong,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ac_qui_ban,cao đặc qui bản,cao_ac_qui_ban,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:acridone_acetic_acid,Acridone acetic acid,acridone_acetic_acid,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:acid_acridon_acetic,Acid acridon acetic,acid_acridon_acetic,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:n_mehtylglucamin,N-Mehtylglucamin,n_mehtylglucamin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:pseudoephrin_hcl,Pseudoephrin HCl,pseudoephrin_hcl,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mephenesin_vien,Mephenesin / viên,mephenesin_vien,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:calci_gluconat_trong_che_pham,calci gluconat trong chế phẩm,calci_gluconat_trong_che_pham,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:pioglitazon_hydroclorid_33,Pioglitazon hydroclorid 33,pioglitazon_hydroclorid_33,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:pioglitazon_hydroclorid_16,Pioglitazon hydroclorid 16,pioglitazon_hydroclorid_16,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:menthol_crystal,Menthol crystal,menthol_crystal,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:methyl_salisylat,Methyl salisylat,methyl_salisylat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_dau_thong_0,tinh dầu thông 0,tinh_dau_thong_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_dau_huong_nhu_trang,tinh dầu hương nhu trắng,tinh_dau_huong_nhu_trang,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_dau_lavander,tinh dầu Lavander,tinh_dau_lavander,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dau_parafin,dầu parafin,dau_parafin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dau_mu_u_14,Dầu mù u 14,dau_mu_u_14,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:eucalyptol_66,Eucalyptol 66,eucalyptol_66,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:camphor_18,camphor 18,camphor_18,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:eucalyptol_9,Eucalyptol 9,eucalyptol_9,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:camphor_2,Camphor 2,camphor_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:eucalyptol_64,Eucalyptol 64,eucalyptol_64,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:eucalyptol_5,Eucalyptol 5,eucalyptol_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dau_xoa,/ dầu xoa,dau_xoa,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:eucalyptol_16,Eucalyptol 16,eucalyptol_16,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_dau_tram_5,Tinh dầu tràm 5,tinh_dau_tram_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dau_mu_u_tinh_che,Dầu mù u tinh chế,dau_mu_u_tinh_che,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_dau_hoa_hong,tinh dầu hoa hồng,tinh_dau_hoa_hong,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:menthol_3,Menthol 3,menthol_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:mot_ml_co_chua_tinh_dau_bac_ha_561,Một ml có chứa: tinh dầu Bạc hà 561,mot_ml_co_chua_tinh_dau_bac_ha_561,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_dau_tram_104,tinh dầu tràm 104,tinh_dau_tram_104,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:camphor_41,Camphor 41,camphor_41,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_dau_huong_nhu_5,tinh dầu Hương nhu 5,tinh_dau_huong_nhu_5,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:methyl_salicilat_35,Methyl salicilat 35,methyl_salicilat_35,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chai_chua_menthol_0,Chai chứa: Menthol 0,chai_chua_menthol_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:75gam,75gam,75gam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:41gam,41gam,41gam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:11gam,11gam,11gam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chai_chua_camphor_0,Chai chứa: Camphor 0,chai_chua_camphor_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:eucalyptol_3,Eucalyptol 3,eucalyptol_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:eucalyptol_1,Eucalyptol 1,eucalyptol_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_dau_bac_ha_407,Tinh dầu Bạc hà 407,tinh_dau_bac_ha_407,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:gung_3,Gừng 3,gung_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:48_gam,48 gam,48_gam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:tinh_dau_tram_gio,Tinh dầu tràm gió,tinh_dau_tram_gio,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:ephedrin,Ephedrin,ephedrin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cholin_hydrotartat,cholin hydrotartat,cholin_hydrotartat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:clopidogrel_tuong_uong_clopidogrel_bisulfat_97,Clopidogrel tương đương Clopidogrel bisulfat 97,clopidogrel_tuong_uong_clopidogrel_bisulfat_97,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_dua_gai_5_1,Cao dứa gai 5/1,cao_dua_gai_5_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_rau_ang_5_1,cao rau đắng 5/1,cao_rau_ang_5_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_artichaut_5_1,cao artichaut 5/1,cao_artichaut_5_1,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:naltrexon_hcl,Naltrexon HCl,naltrexon_hcl,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:chloramphenicol_2,Chloramphenicol 2%,chloramphenicol_2,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_duoc_lieu_tuong_uong_an_sam,cao khô dược liệu tương đương Đan sâm,cao_kho_duoc_lieu_tuong_uong_an_sam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bot_an_sam,Bột đan sâm,bot_an_sam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bang_phien_tong_hop,Băng phiến tổng hợp,bang_phien_tong_hop,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:amlodipin_duoi_dang_amlodipin_besylat,Amlodipin dưới dạng Amlodipin besylat,amlodipin_duoi_dang_amlodipin_besylat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:dich_chiet_nghe_0,Dịch chiết nghệ 0,dich_chiet_nghe_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:betamethason_3,Betamethason 3,betamethason_3,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:diphenhydramin_hcl_0,Diphenhydramin HCl 0,diphenhydramin_hcl_0,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:vitamin_e_power_50,Vitamin E power 50%,vitamin_e_power_50,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:natri_lauryl_sulphat_4,Natri lauryl sulphat 4,natri_lauryl_sulphat_4,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:337,337,337,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_tuong_uong_voi_bach_thuoc,cao khô tương đương với: Bạch thược,cao_kho_tuong_uong_voi_bach_thuoc,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:bot_vang_ang,Bột vàng đắng,bot_vang_ang,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ac_bach_truat,Cao đặc Bạch truật,cao_ac_bach_truat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:l_ornithin_l_aspartat_vien,L- ornithin L- Aspartat / viên,l_ornithin_l_aspartat_vien,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:arginine_tidiacicat,Arginine tidiacicat,arginine_tidiacicat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_tuong_uong_voi_ban_ha,cao khô tương đương với: Bán hạ,cao_kho_tuong_uong_voi_ban_ha,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:la_khoi,Lá khôi,la_khoi,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:artemisinin_62,Artemisinin 62,artemisinin_62,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:piperaquin,Piperaquin,piperaquin,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_cuc_hoa,Cao khô cúc hoa,cao_kho_cuc_hoa,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_cau_ky_tu,cao khô câu kỷ tử,cao_kho_cau_ky_tu,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_nhuc_thung_dung,cao khô nhục thung dung,cao_kho_nhuc_thung_dung,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_kho_ba_kich,cao khô ba kích,cao_kho_ba_kich,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:camphor_22,Camphor 22,camphor_22,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:methyl_salicylat_22,Methyl salicylat 22,methyl_salicylat_22,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:crotamiton_10,Crotamiton 10%,crotamiton_10,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:loratadine_vien,Loratadine / viên,loratadine_vien,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:codein_phosphat_tuong_uong_codein_base,Codein phosphat tương đương codein base,codein_phosphat_tuong_uong_codein_base,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:brompheniramin_maleat,Brompheniramin maleat,brompheniramin_maleat,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ke_au_ngua,Cao Ké đầu ngựa,cao_ke_au_ngua,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_bach_chi,cao Bạch chỉ,cao_bach_chi,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_ang_sam,cao Đảng sâm,cao_ang_sam,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
ingredient:cao_hau_phac,cao Hậu phác,cao_hau_phac,dav_all,https://dichvucong.dav.gov.vn/congbothuoc/index
